"","Country","Year","Gas","Unit","EU","rank","Sector","Emissions"
"7348","United Kingdom",2006,"CO2","MtCO₂e",1,8,"Agriculture",1.59
"7349","United Kingdom",2007,"CO2","MtCO₂e",1,8,"Agriculture",1.61
"7350","United Kingdom",2007,"CO2","MtCO₂e",1,8,"Waste",0.37
"7351","United Kingdom",2007,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",22.3
"7352","United Kingdom",2007,"CO2","MtCO₂e",1,8,"Energy",536
"7353","United Kingdom",2007,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",560
"7354","United Kingdom",2008,"CO2","MtCO₂e",1,10,"Energy",523
"7355","United Kingdom",2008,"CO2","MtCO₂e",1,10,"Total excluding LULUCF",546
"7356","United Kingdom",2008,"CO2","MtCO₂e",1,10,"Waste",0.33
"7357","United Kingdom",2008,"CO2","MtCO₂e",1,10,"Agriculture",1.58
"7358","United Kingdom",2008,"CO2","MtCO₂e",1,10,"Industrial Processes and Product Use",20.4
"7359","United Kingdom",2010,"CO2","MtCO₂e",1,10,"Energy",495
"7360","United Kingdom",2010,"CO2","MtCO₂e",1,10,"Total excluding LULUCF",513
"7361","United Kingdom",2010,"CO2","MtCO₂e",1,10,"Agriculture",1.45
"7362","United Kingdom",2010,"CO2","MtCO₂e",1,10,"Waste",0.29
"7363","United Kingdom",2010,"CO2","MtCO₂e",1,10,"Industrial Processes and Product Use",16.1
"7364","United States",1850,"CO2","MtCO₂e",0,2,"Energy",20.4
"7366","United States",1850,"CO2","MtCO₂e",0,2,"Agriculture",0.03
"7367","United States",1850,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",40.9
"7368","United States",1850,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",20.5
"7369","United States",1851,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",51
"7370","United States",1851,"CO2","MtCO₂e",0,2,"Agriculture",0.04
"7371","United States",1851,"CO2","MtCO₂e",0,2,"Energy",25.4
"7372","United States",1851,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",25.5
"7374","United States",1852,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",27.7
"7375","United States",1852,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",55.5
"7376","United States",1852,"CO2","MtCO₂e",0,2,"Agriculture",0.05
"7377","United States",1852,"CO2","MtCO₂e",0,2,"Energy",27.6
"7379","United States",1853,"CO2","MtCO₂e",0,2,"Agriculture",0.05
"7381","United States",1853,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",31.2
"7382","United States",1853,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",62.5
"7383","United States",1853,"CO2","MtCO₂e",0,2,"Energy",31.1
"7384","United States",1854,"CO2","MtCO₂e",0,2,"Agriculture",0.06
"7386","United States",1854,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",34.3
"7387","United States",1854,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",68.7
"7388","United States",1854,"CO2","MtCO₂e",0,2,"Energy",34.2
"7390","United States",1855,"CO2","MtCO₂e",0,2,"Agriculture",0.06
"7391","United States",1855,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",79.1
"7392","United States",1855,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",39.5
"7393","United States",1855,"CO2","MtCO₂e",0,2,"Energy",39.4
"7394","United States",1856,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",41.4
"7395","United States",1856,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",83
"7396","United States",1856,"CO2","MtCO₂e",0,2,"Energy",41.3
"7398","United States",1856,"CO2","MtCO₂e",0,2,"Agriculture",0.07
"7399","United States",1857,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",85.2
"7401","United States",1857,"CO2","MtCO₂e",0,2,"Energy",42.4
"7402","United States",1857,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",42.5
"7403","United States",1857,"CO2","MtCO₂e",0,2,"Agriculture",0.07
"7405","United States",1858,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",86.4
"7406","United States",1858,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",43.1
"7407","United States",1858,"CO2","MtCO₂e",0,2,"Energy",43
"7408","United States",1858,"CO2","MtCO₂e",0,2,"Agriculture",0.07
"7410","United States",1859,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",94.1
"7411","United States",1859,"CO2","MtCO₂e",0,2,"Energy",46.8
"7412","United States",1859,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",46.9
"7413","United States",1859,"CO2","MtCO₂e",0,2,"Agriculture",0.08
"7414","United States",1860,"CO2","MtCO₂e",0,2,"Agriculture",0.08
"7416","United States",1860,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",49.1
"7417","United States",1860,"CO2","MtCO₂e",0,2,"Energy",48.9
"7418","United States",1860,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",98.5
"7419","United States",1861,"CO2","MtCO₂e",0,2,"Agriculture",0.08
"7421","United States",1861,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",94.9
"7422","United States",1861,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",47.3
"7423","United States",1861,"CO2","MtCO₂e",0,2,"Energy",47.1
"7424","United States",1862,"CO2","MtCO₂e",0,2,"Energy",49
"7425","United States",1862,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",49.1
"7426","United States",1862,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",98.6
"7427","United States",1862,"CO2","MtCO₂e",0,2,"Agriculture",0.08
"7429","United States",1863,"CO2","MtCO₂e",0,2,"Agriculture",0.09
"7430","United States",1863,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",56.7
"7431","United States",1863,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",114
"7433","United States",1863,"CO2","MtCO₂e",0,2,"Energy",56.6
"7434","United States",1864,"CO2","MtCO₂e",0,2,"Energy",60.5
"7435","United States",1864,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",60.7
"7436","United States",1864,"CO2","MtCO₂e",0,2,"Agriculture",0.1
"7437","United States",1864,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",122
"7439","United States",1865,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",60.9
"7440","United States",1865,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",122
"7441","United States",1865,"CO2","MtCO₂e",0,2,"Energy",60.7
"7443","United States",1865,"CO2","MtCO₂e",0,2,"Agriculture",0.1
"7444","United States",1866,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",61.3
"7446","United States",1866,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",123
"7447","United States",1866,"CO2","MtCO₂e",0,2,"Energy",61.1
"7448","United States",1866,"CO2","MtCO₂e",0,2,"Agriculture",0.1
"7449","United States",1867,"CO2","MtCO₂e",0,2,"Agriculture",0.12
"7450","United States",1867,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",151
"7451","United States",1867,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",75.4
"7452","United States",1867,"CO2","MtCO₂e",0,2,"Energy",75.2
"7454","United States",1868,"CO2","MtCO₂e",0,2,"Agriculture",0.14
"7455","United States",1868,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",85.2
"7456","United States",1868,"CO2","MtCO₂e",0,2,"Energy",85
"7458","United States",1868,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",171
"7460","United States",1869,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",96.9
"7461","United States",1869,"CO2","MtCO₂e",0,2,"Energy",96.7
"7462","United States",1869,"CO2","MtCO₂e",0,2,"Agriculture",0.16
"7463","United States",1869,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",195
"7464","United States",1870,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",205
"7465","United States",1870,"CO2","MtCO₂e",0,2,"Agriculture",0.17
"7467","United States",1870,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",102
"7468","United States",1870,"CO2","MtCO₂e",0,2,"Energy",102
"7469","United States",1871,"CO2","MtCO₂e",0,2,"Agriculture",0.17
"7471","United States",1871,"CO2","MtCO₂e",0,2,"Industrial Processes and Product Use",107
"7472","United States",1871,"CO2","MtCO₂e",0,2,"Total excluding LULUCF",214
"7473","United States",1871,"CO2","MtCO₂e",0,2,"Energy",106
"7474","United States",1872,"CO2","MtCO₂e",0,1,"Agriculture",0.21
"7475","United States",1872,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",131
"7477","United States",1872,"CO2","MtCO₂e",0,1,"Energy",130
"7478","United States",1872,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",262
"7479","United States",1873,"CO2","MtCO₂e",0,1,"Agriculture",0.24
"7480","United States",1873,"CO2","MtCO₂e",0,1,"Energy",144
"7482","United States",1873,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",289
"7483","United States",1873,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",144
"7484","United States",1874,"CO2","MtCO₂e",0,1,"Energy",139
"7486","United States",1874,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",279
"7487","United States",1874,"CO2","MtCO₂e",0,1,"Agriculture",0.23
"7488","United States",1874,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",139
"7489","United States",1875,"CO2","MtCO₂e",0,1,"Energy",140
"7490","United States",1875,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",140
"7492","United States",1875,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",282
"7493","United States",1875,"CO2","MtCO₂e",0,1,"Agriculture",0.23
"7494","United States",1876,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",137
"7496","United States",1876,"CO2","MtCO₂e",0,1,"Energy",137
"7497","United States",1876,"CO2","MtCO₂e",0,1,"Agriculture",0.22
"7498","United States",1876,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",276
"7499","United States",1877,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",152
"7500","United States",1877,"CO2","MtCO₂e",0,1,"Agriculture",0.25
"7501","United States",1877,"CO2","MtCO₂e",0,1,"Energy",152
"7502","United States",1877,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",305
"7504","United States",1878,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",299
"7505","United States",1878,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",149
"7507","United States",1878,"CO2","MtCO₂e",0,1,"Energy",148
"7508","United States",1878,"CO2","MtCO₂e",0,1,"Agriculture",0.24
"7509","United States",1879,"CO2","MtCO₂e",0,1,"Energy",181
"7511","United States",1879,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",364
"7512","United States",1879,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",182
"7513","United States",1879,"CO2","MtCO₂e",0,1,"Agriculture",0.3
"7514","United States",1880,"CO2","MtCO₂e",0,1,"Agriculture",0.34
"7515","United States",1880,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",412
"7516","United States",1880,"CO2","MtCO₂e",0,1,"Energy",205
"7517","United States",1880,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",206
"7519","United States",1881,"CO2","MtCO₂e",0,1,"Energy",217
"7520","United States",1881,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",436
"7521","United States",1881,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",217
"7523","United States",1881,"CO2","MtCO₂e",0,1,"Agriculture",0.36
"7525","United States",1882,"CO2","MtCO₂e",0,1,"Agriculture",0.4
"7526","United States",1882,"CO2","MtCO₂e",0,1,"Energy",243
"7527","United States",1882,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",244
"7528","United States",1882,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",488
"7529","United States",1883,"CO2","MtCO₂e",0,1,"Agriculture",0.43
"7531","United States",1883,"CO2","MtCO₂e",0,1,"Energy",262
"7532","United States",1883,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",263
"7533","United States",1883,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",526
"7534","United States",1884,"CO2","MtCO₂e",0,1,"Agriculture",0.45
"7535","United States",1884,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",277
"7537","United States",1884,"CO2","MtCO₂e",0,1,"Energy",276
"7538","United States",1884,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",555
"7539","United States",1885,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",564
"7540","United States",1885,"CO2","MtCO₂e",0,1,"Agriculture",0.46
"7542","United States",1885,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",282
"7543","United States",1885,"CO2","MtCO₂e",0,1,"Energy",281
"7545","United States",1886,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",596
"7546","United States",1886,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",297
"7547","United States",1886,"CO2","MtCO₂e",0,1,"Agriculture",0.49
"7548","United States",1886,"CO2","MtCO₂e",0,1,"Energy",297
"7550","United States",1887,"CO2","MtCO₂e",0,1,"Energy",317
"7551","United States",1887,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",318
"7552","United States",1887,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",637
"7553","United States",1887,"CO2","MtCO₂e",0,1,"Agriculture",0.52
"7554","United States",1888,"CO2","MtCO₂e",0,1,"Energy",386
"7556","United States",1888,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",775
"7557","United States",1888,"CO2","MtCO₂e",0,1,"Agriculture",0.63
"7558","United States",1888,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",387
"7559","United States",1889,"CO2","MtCO₂e",0,1,"Agriculture",0.57
"7560","United States",1889,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",695
"7562","United States",1889,"CO2","MtCO₂e",0,1,"Energy",346
"7563","United States",1889,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",347
"7564","United States",1890,"CO2","MtCO₂e",0,1,"Agriculture",0.68
"7565","United States",1890,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",360
"7567","United States",1890,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",778
"7568","United States",1890,"CO2","MtCO₂e",0,1,"Energy",415
"7569","United States",1891,"CO2","MtCO₂e",0,1,"Agriculture",0.72
"7570","United States",1891,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",804
"7571","United States",1891,"CO2","MtCO₂e",0,1,"Energy",442
"7572","United States",1891,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",360
"7574","United States",1892,"CO2","MtCO₂e",0,1,"Agriculture",0.76
"7575","United States",1892,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",827
"7576","United States",1892,"CO2","MtCO₂e",0,1,"Energy",465
"7577","United States",1892,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",359
"7579","United States",1893,"CO2","MtCO₂e",0,1,"Agriculture",0.77
"7580","United States",1893,"CO2","MtCO₂e",0,1,"Energy",469
"7582","United States",1893,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",830
"7583","United States",1893,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",359
"7584","United States",1894,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",359
"7585","United States",1894,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",801
"7586","United States",1894,"CO2","MtCO₂e",0,1,"Energy",440
"7587","United States",1894,"CO2","MtCO₂e",0,1,"Agriculture",0.72
"7589","United States",1895,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",358
"7590","United States",1895,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",856
"7591","United States",1895,"CO2","MtCO₂e",0,1,"Agriculture",0.81
"7592","United States",1895,"CO2","MtCO₂e",0,1,"Energy",496
"7594","United States",1896,"CO2","MtCO₂e",0,1,"Agriculture",0.81
"7595","United States",1896,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",358
"7596","United States",1896,"CO2","MtCO₂e",0,1,"Energy",497
"7598","United States",1896,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",857
"7599","United States",1897,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",357
"7600","United States",1897,"CO2","MtCO₂e",0,1,"Energy",517
"7601","United States",1897,"CO2","MtCO₂e",0,1,"Agriculture",0.85
"7603","United States",1897,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",877
"7604","United States",1898,"CO2","MtCO₂e",0,1,"Energy",563
"7605","United States",1898,"CO2","MtCO₂e",0,1,"Agriculture",0.92
"7606","United States",1898,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",923
"7608","United States",1898,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",356
"7609","United States",1899,"CO2","MtCO₂e",0,1,"Energy",645
"7610","United States",1899,"CO2","MtCO₂e",0,1,"Agriculture",1.06
"7611","United States",1899,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",356
"7612","United States",1899,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1000
"7614","United States",1900,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",357
"7615","United States",1900,"CO2","MtCO₂e",0,1,"Energy",684
"7616","United States",1900,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1040
"7618","United States",1900,"CO2","MtCO₂e",0,1,"Agriculture",1.12
"7619","United States",1901,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1100
"7620","United States",1901,"CO2","MtCO₂e",0,1,"Energy",744
"7621","United States",1901,"CO2","MtCO₂e",0,1,"Agriculture",1.22
"7622","United States",1901,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",357
"7624","United States",1902,"CO2","MtCO₂e",0,1,"Agriculture",1.29
"7625","United States",1902,"CO2","MtCO₂e",0,1,"Energy",789
"7626","United States",1902,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",357
"7627","United States",1902,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1150
"7629","United States",1903,"CO2","MtCO₂e",0,1,"Agriculture",1.51
"7630","United States",1903,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",357
"7631","United States",1903,"CO2","MtCO₂e",0,1,"Energy",923
"7632","United States",1903,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1280
"7634","United States",1904,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",356
"7635","United States",1904,"CO2","MtCO₂e",0,1,"Energy",910
"7636","United States",1904,"CO2","MtCO₂e",0,1,"Agriculture",1.49
"7637","United States",1904,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1270
"7639","United States",1905,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1380
"7640","United States",1905,"CO2","MtCO₂e",0,1,"Agriculture",1.66
"7642","United States",1905,"CO2","MtCO₂e",0,1,"Energy",1020
"7643","United States",1905,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",357
"7645","United States",1906,"CO2","MtCO₂e",0,1,"Energy",1070
"7646","United States",1906,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1430
"7647","United States",1906,"CO2","MtCO₂e",0,1,"Agriculture",1.75
"7648","United States",1906,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",357
"7649","United States",1907,"CO2","MtCO₂e",0,1,"Energy",1240
"7651","United States",1907,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",356
"7652","United States",1907,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1610
"7653","United States",1907,"CO2","MtCO₂e",0,1,"Agriculture",2.03
"7654","United States",1908,"CO2","MtCO₂e",0,1,"Agriculture",1.78
"7655","United States",1908,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",355
"7656","United States",1908,"CO2","MtCO₂e",0,1,"Energy",1090
"7657","United States",1908,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1450
"7660","United States",1909,"CO2","MtCO₂e",0,1,"Agriculture",1.97
"7661","United States",1909,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",356
"7662","United States",1909,"CO2","MtCO₂e",0,1,"Energy",1210
"7663","United States",1909,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1570
"7664","United States",1910,"CO2","MtCO₂e",0,1,"Agriculture",2.15
"7666","United States",1910,"CO2","MtCO₂e",0,1,"Energy",1320
"7667","United States",1910,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",356
"7668","United States",1910,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1680
"7669","United States",1911,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1670
"7670","United States",1911,"CO2","MtCO₂e",0,1,"Agriculture",2.12
"7671","United States",1911,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",355
"7672","United States",1911,"CO2","MtCO₂e",0,1,"Energy",1310
"7674","United States",1912,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1760
"7675","United States",1912,"CO2","MtCO₂e",0,1,"Agriculture",2.27
"7676","United States",1912,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",354
"7677","United States",1912,"CO2","MtCO₂e",0,1,"Energy",1400
"7679","United States",1913,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1860
"7681","United States",1913,"CO2","MtCO₂e",0,1,"Agriculture",2.43
"7682","United States",1913,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",354
"7683","United States",1913,"CO2","MtCO₂e",0,1,"Energy",1500
"7684","United States",1914,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1740
"7685","United States",1914,"CO2","MtCO₂e",0,1,"Agriculture",2.22
"7686","United States",1914,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",351
"7688","United States",1914,"CO2","MtCO₂e",0,1,"Energy",1380
"7689","United States",1915,"CO2","MtCO₂e",0,1,"Agriculture",2.31
"7690","United States",1915,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1790
"7691","United States",1915,"CO2","MtCO₂e",0,1,"Energy",1430
"7692","United States",1915,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",349
"7694","United States",1916,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1940
"7695","United States",1916,"CO2","MtCO₂e",0,1,"Energy",1590
"7696","United States",1916,"CO2","MtCO₂e",0,1,"Agriculture",2.56
"7698","United States",1916,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",348
"7699","United States",1917,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",346
"7700","United States",1917,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2100
"7701","United States",1917,"CO2","MtCO₂e",0,1,"Energy",1750
"7703","United States",1917,"CO2","MtCO₂e",0,1,"Agriculture",2.82
"7704","United States",1918,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",340
"7706","United States",1918,"CO2","MtCO₂e",0,1,"Energy",1830
"7707","United States",1918,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2180
"7708","United States",1918,"CO2","MtCO₂e",0,1,"Agriculture",2.95
"7709","United States",1919,"CO2","MtCO₂e",0,1,"Energy",1560
"7710","United States",1919,"CO2","MtCO₂e",0,1,"Agriculture",2.5
"7711","United States",1919,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",339
"7712","United States",1919,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1910
"7714","United States",1920,"CO2","MtCO₂e",0,1,"Energy",1830
"7715","United States",1920,"CO2","MtCO₂e",0,1,"Agriculture",2.93
"7716","United States",1920,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",339
"7717","United States",1920,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2180
"7719","United States",1921,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",336
"7720","United States",1921,"CO2","MtCO₂e",0,1,"Energy",1510
"7721","United States",1921,"CO2","MtCO₂e",0,1,"Agriculture",2.4
"7722","United States",1921,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1860
"7724","United States",1922,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1870
"7726","United States",1922,"CO2","MtCO₂e",0,1,"Agriculture",2.42
"7727","United States",1922,"CO2","MtCO₂e",0,1,"Energy",1530
"7728","United States",1922,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",335
"7729","United States",1923,"CO2","MtCO₂e",0,1,"Agriculture",3.2
"7730","United States",1923,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2350
"7731","United States",1923,"CO2","MtCO₂e",0,1,"Energy",2010
"7733","United States",1923,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",335
"7734","United States",1924,"CO2","MtCO₂e",0,1,"Agriculture",2.87
"7735","United States",1924,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2150
"7737","United States",1924,"CO2","MtCO₂e",0,1,"Energy",1810
"7738","United States",1924,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",333
"7739","United States",1925,"CO2","MtCO₂e",0,1,"Agriculture",2.94
"7740","United States",1925,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",331
"7741","United States",1925,"CO2","MtCO₂e",0,1,"Energy",1860
"7743","United States",1925,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2200
"7744","United States",1926,"CO2","MtCO₂e",0,1,"Energy",2020
"7745","United States",1926,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2350
"7747","United States",1926,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",327
"7748","United States",1926,"CO2","MtCO₂e",0,1,"Agriculture",3.19
"7750","United States",1927,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",324
"7751","United States",1927,"CO2","MtCO₂e",0,1,"Energy",1980
"7752","United States",1927,"CO2","MtCO₂e",0,1,"Agriculture",3.12
"7753","United States",1927,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2310
"7754","United States",1928,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",320
"7756","United States",1928,"CO2","MtCO₂e",0,1,"Energy",1960
"7757","United States",1928,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2280
"7758","United States",1928,"CO2","MtCO₂e",0,1,"Agriculture",3.06
"7759","United States",1929,"CO2","MtCO₂e",0,1,"Energy",2100
"7760","United States",1929,"CO2","MtCO₂e",0,1,"Agriculture",3.29
"7761","United States",1929,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",314
"7763","United States",1929,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2420
"7764","United States",1930,"CO2","MtCO₂e",0,1,"Energy",1880
"7765","United States",1930,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",308
"7766","United States",1930,"CO2","MtCO₂e",0,1,"Agriculture",2.92
"7767","United States",1930,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",2200
"7769","United States",1931,"CO2","MtCO₂e",0,1,"Agriculture",2.49
"7770","United States",1931,"CO2","MtCO₂e",0,1,"Energy",1630
"7771","United States",1931,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1930
"7772","United States",1931,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",296
"7774","United States",1932,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1690
"7776","United States",1932,"CO2","MtCO₂e",0,1,"Agriculture",2.11
"7777","United States",1932,"CO2","MtCO₂e",0,1,"Energy",1410
"7778","United States",1932,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",281
"7779","United States",1933,"CO2","MtCO₂e",0,1,"Agriculture",2.27
"7780","United States",1933,"CO2","MtCO₂e",0,1,"Energy",1510
"7781","United States",1933,"CO2","MtCO₂e",0,1,"Total excluding LULUCF",1780
"7782","United States",1933,"CO2","MtCO₂e",0,1,"Industrial Processes and Product Use",269
