"","Country","Year","Gas","Unit","EU","Emissions_tot","rank","Sector","Emissions","Percentage","tot"
"344","Belgium",1858,"CO2","MtCO₂e",1,15.2,5,"Energy",14,92.1,100
"345","Belgium",1858,"CO2","MtCO₂e",1,15.2,5,"Total excluding LULUCF",15.2,100,100
"346","Belgium",1859,"CO2","MtCO₂e",1,15.7,5,"Agriculture",0.06,0.4,100
"347","Belgium",1859,"CO2","MtCO₂e",1,15.7,5,"Industrial Processes and Product Use",1.11,7.1,100
"348","Belgium",1859,"CO2","MtCO₂e",1,15.7,5,"Waste",0.01,0.1,100
"349","Belgium",1859,"CO2","MtCO₂e",1,15.7,5,"Total excluding LULUCF",15.7,100,100
"350","Belgium",1859,"CO2","MtCO₂e",1,15.7,5,"Energy",14.5,92.4,100
"351","Belgium",1860,"CO2","MtCO₂e",1,16,5,"Industrial Processes and Product Use",1.14,7.1,100
"352","Belgium",1860,"CO2","MtCO₂e",1,16,5,"Waste",0.01,0.1,100
"353","Belgium",1860,"CO2","MtCO₂e",1,16,5,"Total excluding LULUCF",16,100,100
"354","Belgium",1860,"CO2","MtCO₂e",1,16,5,"Agriculture",0.06,0.4,100
"355","Belgium",1860,"CO2","MtCO₂e",1,16,5,"Energy",14.8,92.5,100
"356","Belgium",1861,"CO2","MtCO₂e",1,17.3,5,"Total excluding LULUCF",17.3,100,100
"357","Belgium",1861,"CO2","MtCO₂e",1,17.3,5,"Industrial Processes and Product Use",1.23,7.1,100
"358","Belgium",1861,"CO2","MtCO₂e",1,17.3,5,"Waste",0.01,0.1,100
"359","Belgium",1861,"CO2","MtCO₂e",1,17.3,5,"Agriculture",0.06,0.3,100
"360","Belgium",1861,"CO2","MtCO₂e",1,17.3,5,"Energy",16,92.5,100
"361","Belgium",1862,"CO2","MtCO₂e",1,17.2,5,"Agriculture",0.06,0.3,100
"362","Belgium",1862,"CO2","MtCO₂e",1,17.2,5,"Waste",0.01,0.1,100
"363","Belgium",1862,"CO2","MtCO₂e",1,17.2,5,"Total excluding LULUCF",17.2,100,100
"364","Belgium",1862,"CO2","MtCO₂e",1,17.2,5,"Industrial Processes and Product Use",1.22,7.1,100
"365","Belgium",1862,"CO2","MtCO₂e",1,17.2,5,"Energy",15.9,92.4,100
"366","Belgium",1863,"CO2","MtCO₂e",1,18.1,5,"Total excluding LULUCF",18.1,100,100
"367","Belgium",1863,"CO2","MtCO₂e",1,18.1,5,"Industrial Processes and Product Use",1.29,7.1,100
"368","Belgium",1863,"CO2","MtCO₂e",1,18.1,5,"Agriculture",0.07,0.4,100
"369","Belgium",1863,"CO2","MtCO₂e",1,18.1,5,"Energy",16.7,92.3,100
"370","Belgium",1863,"CO2","MtCO₂e",1,18.1,5,"Waste",0.01,0.1,100
"371","Belgium",1864,"CO2","MtCO₂e",1,19,5,"Industrial Processes and Product Use",1.35,7.1,100
"372","Belgium",1864,"CO2","MtCO₂e",1,19,5,"Total excluding LULUCF",19,100,100
"373","Belgium",1864,"CO2","MtCO₂e",1,19,5,"Agriculture",0.07,0.4,100
"374","Belgium",1864,"CO2","MtCO₂e",1,19,5,"Energy",17.6,92.6,100
"375","Belgium",1864,"CO2","MtCO₂e",1,19,5,"Waste",0.01,0.1,100
"376","Belgium",1865,"CO2","MtCO₂e",1,20,5,"Industrial Processes and Product Use",1.43,7.1,100
"377","Belgium",1865,"CO2","MtCO₂e",1,20,5,"Agriculture",0.07,0.4,100
"378","Belgium",1865,"CO2","MtCO₂e",1,20,5,"Total excluding LULUCF",20,100,100
"379","Belgium",1865,"CO2","MtCO₂e",1,20,5,"Energy",18.5,92.5,100
"380","Belgium",1865,"CO2","MtCO₂e",1,20,5,"Waste",0.01,0,100
"381","Belgium",1866,"CO2","MtCO₂e",1,21.6,5,"Total excluding LULUCF",21.6,100,100
"382","Belgium",1866,"CO2","MtCO₂e",1,21.6,5,"Waste",0.01,0,100
"383","Belgium",1866,"CO2","MtCO₂e",1,21.6,5,"Industrial Processes and Product Use",1.54,7.1,100
"384","Belgium",1866,"CO2","MtCO₂e",1,21.6,5,"Energy",19.9,92.1,100
"385","Belgium",1866,"CO2","MtCO₂e",1,21.6,5,"Agriculture",0.08,0.4,100
"386","Belgium",1867,"CO2","MtCO₂e",1,23.4,5,"Energy",21.6,92.3,100
"387","Belgium",1867,"CO2","MtCO₂e",1,23.4,5,"Industrial Processes and Product Use",1.66,7.1,100
"388","Belgium",1867,"CO2","MtCO₂e",1,23.4,5,"Total excluding LULUCF",23.4,100,100
"389","Belgium",1867,"CO2","MtCO₂e",1,23.4,5,"Agriculture",0.08,0.3,100
"390","Belgium",1867,"CO2","MtCO₂e",1,23.4,5,"Waste",0.01,0,100
"391","Belgium",1868,"CO2","MtCO₂e",1,21.1,5,"Total excluding LULUCF",21.1,100,100
"392","Belgium",1868,"CO2","MtCO₂e",1,21.1,5,"Agriculture",0.08,0.4,100
"393","Belgium",1868,"CO2","MtCO₂e",1,21.1,5,"Industrial Processes and Product Use",1.5,7.1,100
"394","Belgium",1868,"CO2","MtCO₂e",1,21.1,5,"Energy",19.5,92.4,100
"395","Belgium",1868,"CO2","MtCO₂e",1,21.1,5,"Waste",0.01,0,100
"396","Belgium",1869,"CO2","MtCO₂e",1,22.7,5,"Industrial Processes and Product Use",1.62,7.1,100
"397","Belgium",1869,"CO2","MtCO₂e",1,22.7,5,"Total excluding LULUCF",22.7,100,100
"398","Belgium",1869,"CO2","MtCO₂e",1,22.7,5,"Waste",0.01,0,100
"399","Belgium",1869,"CO2","MtCO₂e",1,22.7,5,"Agriculture",0.08,0.4,100
"400","Belgium",1869,"CO2","MtCO₂e",1,22.7,5,"Energy",21,92.5,100
"401","Belgium",1870,"CO2","MtCO₂e",1,26,5,"Total excluding LULUCF",26,100,100
"402","Belgium",1870,"CO2","MtCO₂e",1,26,5,"Industrial Processes and Product Use",1.85,7.1,100
"403","Belgium",1870,"CO2","MtCO₂e",1,26,5,"Agriculture",0.09,0.3,100
"404","Belgium",1870,"CO2","MtCO₂e",1,26,5,"Energy",24,92.3,100
"405","Belgium",1870,"CO2","MtCO₂e",1,26,5,"Waste",0.01,0,100
"406","Belgium",1871,"CO2","MtCO₂e",1,24.9,5,"Energy",23,92.4,100
"407","Belgium",1871,"CO2","MtCO₂e",1,24.9,5,"Industrial Processes and Product Use",1.77,7.1,100
"408","Belgium",1871,"CO2","MtCO₂e",1,24.9,5,"Waste",0.01,0,100
"409","Belgium",1871,"CO2","MtCO₂e",1,24.9,5,"Agriculture",0.09,0.4,100
"410","Belgium",1871,"CO2","MtCO₂e",1,24.9,5,"Total excluding LULUCF",24.9,100,100
"411","Belgium",1872,"CO2","MtCO₂e",1,26.9,5,"Total excluding LULUCF",26.9,100,100
"412","Belgium",1872,"CO2","MtCO₂e",1,26.9,5,"Energy",24.9,92.6,100
"413","Belgium",1872,"CO2","MtCO₂e",1,26.9,5,"Agriculture",0.1,0.4,100
"414","Belgium",1872,"CO2","MtCO₂e",1,26.9,5,"Waste",0.01,0,100
"415","Belgium",1872,"CO2","MtCO₂e",1,26.9,5,"Industrial Processes and Product Use",1.91,7.1,100
"416","Belgium",1873,"CO2","MtCO₂e",1,29.5,5,"Industrial Processes and Product Use",2.1,7.1,100
"417","Belgium",1873,"CO2","MtCO₂e",1,29.5,5,"Energy",27.3,92.5,100
"418","Belgium",1873,"CO2","MtCO₂e",1,29.5,5,"Waste",0.02,0.1,100
"419","Belgium",1873,"CO2","MtCO₂e",1,29.5,5,"Agriculture",0.11,0.4,100
"420","Belgium",1873,"CO2","MtCO₂e",1,29.5,5,"Total excluding LULUCF",29.5,100,100
"421","Belgium",1874,"CO2","MtCO₂e",1,27.2,5,"Waste",0.01,0,100
"422","Belgium",1874,"CO2","MtCO₂e",1,27.2,5,"Industrial Processes and Product Use",1.94,7.1,100
"423","Belgium",1874,"CO2","MtCO₂e",1,27.2,5,"Total excluding LULUCF",27.2,100,100
"424","Belgium",1874,"CO2","MtCO₂e",1,27.2,5,"Energy",25.2,92.6,100
"425","Belgium",1874,"CO2","MtCO₂e",1,27.2,5,"Agriculture",0.1,0.4,100
"426","Belgium",1875,"CO2","MtCO₂e",1,28.3,5,"Agriculture",0.1,0.4,100
"427","Belgium",1875,"CO2","MtCO₂e",1,28.3,5,"Total excluding LULUCF",28.3,100,100
"428","Belgium",1875,"CO2","MtCO₂e",1,28.3,5,"Energy",26.2,92.6,100
"429","Belgium",1875,"CO2","MtCO₂e",1,28.3,5,"Waste",0.02,0.1,100
"430","Belgium",1875,"CO2","MtCO₂e",1,28.3,5,"Industrial Processes and Product Use",2.01,7.1,100
"431","Belgium",1876,"CO2","MtCO₂e",1,27.7,5,"Waste",0.01,0,100
"432","Belgium",1876,"CO2","MtCO₂e",1,27.7,5,"Energy",25.6,92.4,100
"433","Belgium",1876,"CO2","MtCO₂e",1,27.7,5,"Agriculture",0.1,0.4,100
"434","Belgium",1876,"CO2","MtCO₂e",1,27.7,5,"Industrial Processes and Product Use",1.97,7.1,100
"435","Belgium",1876,"CO2","MtCO₂e",1,27.7,5,"Total excluding LULUCF",27.7,100,100
"436","Belgium",1877,"CO2","MtCO₂e",1,26.3,5,"Energy",24.3,92.4,100
"437","Belgium",1877,"CO2","MtCO₂e",1,26.3,5,"Total excluding LULUCF",26.3,100,100
"438","Belgium",1877,"CO2","MtCO₂e",1,26.3,5,"Industrial Processes and Product Use",1.87,7.1,100
"439","Belgium",1877,"CO2","MtCO₂e",1,26.3,5,"Agriculture",0.1,0.4,100
"440","Belgium",1877,"CO2","MtCO₂e",1,26.3,5,"Waste",0.01,0,100
"441","Belgium",1878,"CO2","MtCO₂e",1,28.6,5,"Agriculture",0.1,0.3,100
"442","Belgium",1878,"CO2","MtCO₂e",1,28.6,5,"Total excluding LULUCF",28.6,100,100
"443","Belgium",1878,"CO2","MtCO₂e",1,28.6,5,"Industrial Processes and Product Use",2.04,7.1,100
"444","Belgium",1878,"CO2","MtCO₂e",1,28.6,5,"Energy",26.5,92.7,100
"445","Belgium",1878,"CO2","MtCO₂e",1,28.6,5,"Waste",0.02,0.1,100
"446","Belgium",1879,"CO2","MtCO₂e",1,29.1,5,"Agriculture",0.11,0.4,100
"447","Belgium",1879,"CO2","MtCO₂e",1,29.1,5,"Total excluding LULUCF",29.1,100,100
"448","Belgium",1879,"CO2","MtCO₂e",1,29.1,5,"Energy",26.9,92.4,100
"449","Belgium",1879,"CO2","MtCO₂e",1,29.1,5,"Waste",0.02,0.1,100
"450","Belgium",1879,"CO2","MtCO₂e",1,29.1,5,"Industrial Processes and Product Use",2.07,7.1,100
"451","Belgium",1880,"CO2","MtCO₂e",1,32,5,"Energy",29.6,92.5,100
"452","Belgium",1880,"CO2","MtCO₂e",1,32,5,"Waste",0.02,0.1,100
"453","Belgium",1880,"CO2","MtCO₂e",1,32,5,"Industrial Processes and Product Use",2.28,7.1,100
"454","Belgium",1880,"CO2","MtCO₂e",1,32,5,"Agriculture",0.12,0.4,100
"455","Belgium",1880,"CO2","MtCO₂e",1,32,5,"Total excluding LULUCF",32,100,100
"456","Belgium",1881,"CO2","MtCO₂e",1,32.2,5,"Waste",0.02,0.1,100
"457","Belgium",1881,"CO2","MtCO₂e",1,32.2,5,"Total excluding LULUCF",32.2,100,100
"458","Belgium",1881,"CO2","MtCO₂e",1,32.2,5,"Industrial Processes and Product Use",2.29,7.1,100
"459","Belgium",1881,"CO2","MtCO₂e",1,32.2,5,"Energy",29.8,92.5,100
"460","Belgium",1881,"CO2","MtCO₂e",1,32.2,5,"Agriculture",0.12,0.4,100
"461","Belgium",1882,"CO2","MtCO₂e",1,34.1,5,"Waste",0.02,0.1,100
"462","Belgium",1882,"CO2","MtCO₂e",1,34.1,5,"Industrial Processes and Product Use",2.43,7.1,100
"463","Belgium",1882,"CO2","MtCO₂e",1,34.1,5,"Energy",31.5,92.4,100
"464","Belgium",1882,"CO2","MtCO₂e",1,34.1,5,"Total excluding LULUCF",34.1,100,100
"465","Belgium",1882,"CO2","MtCO₂e",1,34.1,5,"Agriculture",0.12,0.4,100
"466","Belgium",1883,"CO2","MtCO₂e",1,36.1,5,"Waste",0.02,0.1,100
"467","Belgium",1883,"CO2","MtCO₂e",1,36.1,5,"Total excluding LULUCF",36.1,100,100
"468","Belgium",1883,"CO2","MtCO₂e",1,36.1,5,"Energy",33.4,92.5,100
"469","Belgium",1883,"CO2","MtCO₂e",1,36.1,5,"Industrial Processes and Product Use",2.57,7.1,100
"470","Belgium",1883,"CO2","MtCO₂e",1,36.1,5,"Agriculture",0.13,0.4,100
"471","Belgium",1884,"CO2","MtCO₂e",1,35.6,5,"Total excluding LULUCF",35.6,100,100
"472","Belgium",1884,"CO2","MtCO₂e",1,35.6,5,"Energy",32.9,92.4,100
"473","Belgium",1884,"CO2","MtCO₂e",1,35.6,5,"Industrial Processes and Product Use",2.53,7.1,100
"474","Belgium",1884,"CO2","MtCO₂e",1,35.6,5,"Agriculture",0.13,0.4,100
"475","Belgium",1884,"CO2","MtCO₂e",1,35.6,5,"Waste",0.02,0.1,100
"476","Belgium",1885,"CO2","MtCO₂e",1,34.8,5,"Industrial Processes and Product Use",2.47,7.1,100
"477","Belgium",1885,"CO2","MtCO₂e",1,34.8,5,"Total excluding LULUCF",34.8,100,100
"478","Belgium",1885,"CO2","MtCO₂e",1,34.8,5,"Agriculture",0.13,0.4,100
"479","Belgium",1885,"CO2","MtCO₂e",1,34.8,5,"Waste",0.02,0.1,100
"480","Belgium",1885,"CO2","MtCO₂e",1,34.8,5,"Energy",32.1,92.2,100
"481","Belgium",1886,"CO2","MtCO₂e",1,33.7,5,"Agriculture",0.12,0.4,100
"482","Belgium",1886,"CO2","MtCO₂e",1,33.7,5,"Total excluding LULUCF",33.7,100,100
"483","Belgium",1886,"CO2","MtCO₂e",1,33.7,5,"Waste",0.02,0.1,100
"484","Belgium",1886,"CO2","MtCO₂e",1,33.7,5,"Industrial Processes and Product Use",2.4,7.1,100
"485","Belgium",1886,"CO2","MtCO₂e",1,33.7,5,"Energy",31.2,92.6,100
"486","Belgium",1887,"CO2","MtCO₂e",1,35.7,5,"Industrial Processes and Product Use",2.54,7.1,100
"487","Belgium",1887,"CO2","MtCO₂e",1,35.7,5,"Waste",0.02,0.1,100
"488","Belgium",1887,"CO2","MtCO₂e",1,35.7,5,"Agriculture",0.13,0.4,100
"489","Belgium",1887,"CO2","MtCO₂e",1,35.7,5,"Energy",33,92.4,100
"490","Belgium",1887,"CO2","MtCO₂e",1,35.7,5,"Total excluding LULUCF",35.7,100,100
"491","Belgium",1888,"CO2","MtCO₂e",1,37.9,5,"Agriculture",0.14,0.4,100
"492","Belgium",1888,"CO2","MtCO₂e",1,37.9,5,"Waste",0.02,0.1,100
"493","Belgium",1888,"CO2","MtCO₂e",1,37.9,5,"Energy",35,92.3,100
"494","Belgium",1888,"CO2","MtCO₂e",1,37.9,5,"Industrial Processes and Product Use",2.7,7.1,100
"495","Belgium",1888,"CO2","MtCO₂e",1,37.9,5,"Total excluding LULUCF",37.9,100,100
"496","Belgium",1889,"CO2","MtCO₂e",1,38.7,6,"Energy",35.8,92.5,100
"497","Belgium",1889,"CO2","MtCO₂e",1,38.7,6,"Waste",0.02,0.1,100
"498","Belgium",1889,"CO2","MtCO₂e",1,38.7,6,"Total excluding LULUCF",38.7,100,100
"499","Belgium",1889,"CO2","MtCO₂e",1,38.7,6,"Industrial Processes and Product Use",2.75,7.1,100
"500","Belgium",1889,"CO2","MtCO₂e",1,38.7,6,"Agriculture",0.14,0.4,100
"501","Belgium",1890,"CO2","MtCO₂e",1,41.6,6,"Energy",38.7,93,100
"502","Belgium",1890,"CO2","MtCO₂e",1,41.6,6,"Industrial Processes and Product Use",2.76,6.6,100
"503","Belgium",1890,"CO2","MtCO₂e",1,41.6,6,"Waste",0.02,0,100
"504","Belgium",1890,"CO2","MtCO₂e",1,41.6,6,"Agriculture",0.15,0.4,100
"505","Belgium",1890,"CO2","MtCO₂e",1,41.6,6,"Total excluding LULUCF",41.6,100,100
"506","Belgium",1891,"CO2","MtCO₂e",1,39.6,6,"Total excluding LULUCF",39.6,100,100
"507","Belgium",1891,"CO2","MtCO₂e",1,39.6,6,"Waste",0.02,0.1,100
"508","Belgium",1891,"CO2","MtCO₂e",1,39.6,6,"Energy",36.7,92.7,100
"509","Belgium",1891,"CO2","MtCO₂e",1,39.6,6,"Industrial Processes and Product Use",2.77,7,100
"510","Belgium",1891,"CO2","MtCO₂e",1,39.6,6,"Agriculture",0.14,0.4,100
"511","Belgium",1892,"CO2","MtCO₂e",1,39.6,6,"Total excluding LULUCF",39.6,100,100
"512","Belgium",1892,"CO2","MtCO₂e",1,39.6,6,"Agriculture",0.14,0.4,100
"513","Belgium",1892,"CO2","MtCO₂e",1,39.6,6,"Industrial Processes and Product Use",2.77,7,100
"514","Belgium",1892,"CO2","MtCO₂e",1,39.6,6,"Waste",0.02,0.1,100
"515","Belgium",1892,"CO2","MtCO₂e",1,39.6,6,"Energy",36.7,92.7,100
"516","Belgium",1893,"CO2","MtCO₂e",1,38,6,"Waste",0.02,0.1,100
"517","Belgium",1893,"CO2","MtCO₂e",1,38,6,"Total excluding LULUCF",38,100,100
"518","Belgium",1893,"CO2","MtCO₂e",1,38,6,"Industrial Processes and Product Use",2.78,7.3,100
"519","Belgium",1893,"CO2","MtCO₂e",1,38,6,"Energy",35,92.1,100
"520","Belgium",1893,"CO2","MtCO₂e",1,38,6,"Agriculture",0.14,0.4,100
"521","Belgium",1894,"CO2","MtCO₂e",1,41.7,6,"Agriculture",0.15,0.4,100
"522","Belgium",1894,"CO2","MtCO₂e",1,41.7,6,"Energy",38.7,92.8,100
"523","Belgium",1894,"CO2","MtCO₂e",1,41.7,6,"Industrial Processes and Product Use",2.79,6.7,100
"524","Belgium",1894,"CO2","MtCO₂e",1,41.7,6,"Waste",0.02,0,100
"525","Belgium",1894,"CO2","MtCO₂e",1,41.7,6,"Total excluding LULUCF",41.7,100,100
"526","Belgium",1895,"CO2","MtCO₂e",1,42,6,"Waste",0.02,0,100
"527","Belgium",1895,"CO2","MtCO₂e",1,42,6,"Industrial Processes and Product Use",2.8,6.7,100
"528","Belgium",1895,"CO2","MtCO₂e",1,42,6,"Total excluding LULUCF",42,100,100
"529","Belgium",1895,"CO2","MtCO₂e",1,42,6,"Agriculture",0.15,0.4,100
"530","Belgium",1895,"CO2","MtCO₂e",1,42,6,"Energy",39,92.9,100
"531","Belgium",1896,"CO2","MtCO₂e",1,44.1,6,"Industrial Processes and Product Use",2.81,6.4,100
"532","Belgium",1896,"CO2","MtCO₂e",1,44.1,6,"Agriculture",0.16,0.4,100
"533","Belgium",1896,"CO2","MtCO₂e",1,44.1,6,"Total excluding LULUCF",44.1,100,100
"534","Belgium",1896,"CO2","MtCO₂e",1,44.1,6,"Energy",41.1,93.2,100
"535","Belgium",1896,"CO2","MtCO₂e",1,44.1,6,"Waste",0.02,0,100
"536","Belgium",1897,"CO2","MtCO₂e",1,45.5,6,"Waste",0.02,0,100
"537","Belgium",1897,"CO2","MtCO₂e",1,45.5,6,"Energy",42.5,93.4,100
"538","Belgium",1897,"CO2","MtCO₂e",1,45.5,6,"Total excluding LULUCF",45.5,100,100
"539","Belgium",1897,"CO2","MtCO₂e",1,45.5,6,"Agriculture",0.17,0.4,100
"540","Belgium",1897,"CO2","MtCO₂e",1,45.5,6,"Industrial Processes and Product Use",2.82,6.2,100
"541","Belgium",1898,"CO2","MtCO₂e",1,46.8,6,"Agriculture",0.17,0.4,100
"542","Belgium",1898,"CO2","MtCO₂e",1,46.8,6,"Energy",43.8,93.6,100
"543","Belgium",1898,"CO2","MtCO₂e",1,46.8,6,"Industrial Processes and Product Use",2.83,6,100
"544","Belgium",1898,"CO2","MtCO₂e",1,46.8,6,"Waste",0.03,0.1,100
"545","Belgium",1898,"CO2","MtCO₂e",1,46.8,6,"Total excluding LULUCF",46.8,100,100
"546","Belgium",1899,"CO2","MtCO₂e",1,48.8,6,"Waste",0.03,0.1,100
"547","Belgium",1899,"CO2","MtCO₂e",1,48.8,6,"Industrial Processes and Product Use",2.85,5.8,100
"548","Belgium",1899,"CO2","MtCO₂e",1,48.8,6,"Energy",45.8,93.9,100
"549","Belgium",1899,"CO2","MtCO₂e",1,48.8,6,"Agriculture",0.18,0.4,100
"550","Belgium",1899,"CO2","MtCO₂e",1,48.8,6,"Total excluding LULUCF",48.8,100,100
"551","Belgium",1900,"CO2","MtCO₂e",1,51.3,6,"Energy",48.3,94.2,100
"552","Belgium",1900,"CO2","MtCO₂e",1,51.3,6,"Industrial Processes and Product Use",2.86,5.6,100
"553","Belgium",1900,"CO2","MtCO₂e",1,51.3,6,"Total excluding LULUCF",51.3,100,100
"554","Belgium",1900,"CO2","MtCO₂e",1,51.3,6,"Agriculture",0.19,0.4,100
"555","Belgium",1900,"CO2","MtCO₂e",1,51.3,6,"Waste",0.03,0.1,100
"556","Belgium",1901,"CO2","MtCO₂e",1,48.5,6,"Waste",0.03,0.1,100
"557","Belgium",1901,"CO2","MtCO₂e",1,48.5,6,"Agriculture",0.18,0.4,100
"558","Belgium",1901,"CO2","MtCO₂e",1,48.5,6,"Energy",45.4,93.6,100
"559","Belgium",1901,"CO2","MtCO₂e",1,48.5,6,"Total excluding LULUCF",48.5,100,100
"560","Belgium",1901,"CO2","MtCO₂e",1,48.5,6,"Industrial Processes and Product Use",2.87,5.9,100
"561","Belgium",1902,"CO2","MtCO₂e",1,50.6,6,"Total excluding LULUCF",50.6,100,100
"562","Belgium",1902,"CO2","MtCO₂e",1,50.6,6,"Agriculture",0.19,0.4,100
"563","Belgium",1902,"CO2","MtCO₂e",1,50.6,6,"Industrial Processes and Product Use",2.89,5.7,100
"564","Belgium",1902,"CO2","MtCO₂e",1,50.6,6,"Energy",47.5,93.9,100
"565","Belgium",1902,"CO2","MtCO₂e",1,50.6,6,"Waste",0.03,0.1,100
"566","Belgium",1903,"CO2","MtCO₂e",1,54.3,6,"Total excluding LULUCF",54.3,100,100
"567","Belgium",1903,"CO2","MtCO₂e",1,54.3,6,"Energy",51.1,94.1,100
"568","Belgium",1903,"CO2","MtCO₂e",1,54.3,6,"Industrial Processes and Product Use",2.91,5.4,100
"569","Belgium",1903,"CO2","MtCO₂e",1,54.3,6,"Waste",0.03,0.1,100
"570","Belgium",1903,"CO2","MtCO₂e",1,54.3,6,"Agriculture",0.2,0.4,100
"571","Belgium",1904,"CO2","MtCO₂e",1,52.1,6,"Total excluding LULUCF",52.1,100,100
"572","Belgium",1904,"CO2","MtCO₂e",1,52.1,6,"Waste",0.03,0.1,100
"573","Belgium",1904,"CO2","MtCO₂e",1,52.1,6,"Agriculture",0.19,0.4,100
"574","Belgium",1904,"CO2","MtCO₂e",1,52.1,6,"Energy",48.9,93.9,100
"575","Belgium",1904,"CO2","MtCO₂e",1,52.1,6,"Industrial Processes and Product Use",2.92,5.6,100
